mother_query_name,sql,relations,joins,wheres,true_cardinality,postgres_estimate,postgres_optimization_time,execution_time
18b,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0008420944213867188,0.0006639957427978516
18b,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Thriller') AND mi.note IS NULL",['movie_info'],[],"[""mi.info IN ('Horror',                   'Thriller')"", 'mi.note IS NULL']",73047,57100.0,0.0012519359588623047,0.40108513832092285
18b,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info > '8.0',['movie_info_idx'],[],"[""mi_idx.info > '8.0'""]",53649,51255.0,0.0025930404663085938,0.04830789566040039
18b,SELECT * FROM name n WHERE n.gender IS NOT NULL AND n.gender = 'f',['name'],[],"['n.gender IS NOT NULL', ""n.gender = 'f'""]",961555,612464.0,0.0019099712371826172,0.09391260147094727
18b,SELECT * FROM title t WHERE t.production_year BETWEEN 2008  AND  2014,['title'],[],['t.production_year BETWEEN 2008  AND  2014'],784488,790636.0,0.0010960102081298828,0.06476497650146484
18c,"SELECT * FROM cast_info ci WHERE ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')",['cast_info'],[],"[""ci.note IN ('(writer)',                   '(head writer)',                   '(written by)',                   '(story)',                   '(story editor)')""]",1244716,1235465.0,0.0010638236999511719,0.6577908992767334
18c,SELECT * FROM info_type it1 WHERE it1.info = 'genres',['info_type'],[],"[""it1.info = 'genres'""]",1,1.0,0.0020890235900878906,0.0012950897216796875
18c,SELECT * FROM info_type it2 WHERE it2.info = 'votes',['info_type'],[],"[""it2.info = 'votes'""]",1,1.0,0.001020193099975586,0.0008938312530517578
18c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Horror',                   'Action',                   'Sci-Fi',                   'Thriller',                   'Crime',                   'War')",['movie_info'],[],"[""mi.info IN ('Horror',                   'Action',                   'Sci-Fi',                   'Thriller',                   'Crime',                   'War')""]",188971,186882.0,0.0016257762908935547,0.6011068820953369
18c,SELECT * FROM name n WHERE n.gender = 'm',['name'],[],"[""n.gender = 'm'""]",1739579,1742340.0,0.0016090869903564453,0.09572815895080566
19a,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.0015461444854736328,0.7603487968444824
19a,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0012018680572509766,0.01419210433959961
19a,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.0015408992767333984,0.0010790824890136719
19a,SELECT * FROM movie_companies mc WHERE mc.note IS NOT NULL AND (mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%'),['movie_companies'],[],"['mc.note IS NOT NULL', ""(mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%')""]",590994,286305.0,0.0010476112365722656,0.08898091316223145
19a,SELECT * FROM movie_info mi WHERE mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%'        OR mi.info LIKE 'USA:%200%'),['movie_info'],[],"['mi.info IS NOT NULL', ""(mi.info LIKE 'Japan:%200%'        OR mi.info LIKE 'USA:%200%')""]",451104,767115.0,0.0017399787902832031,0.44200587272644043
19a,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%Ang%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%Ang%'""]",6768,9582.0,0.0017821788787841797,0.11771917343139648
19a,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0028710365295410156,0.0017099380493164062
19a,SELECT * FROM title t WHERE t.production_year BETWEEN 2005  AND  2009,['title'],[],['t.production_year BETWEEN 2005  AND  2009'],574556,578677.0,0.0009860992431640625,0.06065082550048828
19b,SELECT * FROM cast_info ci WHERE ci.note = '(voice)',['cast_info'],[],"[""ci.note = '(voice)'""]",713828,705290.0,0.0014111995697021484,0.5638961791992188
19b,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0010180473327636719,0.013309955596923828
19b,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.0007462501525878906,0.0005950927734375
19b,SELECT * FROM movie_companies mc WHERE mc.note LIKE '%(200%)%' AND (mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%'),['movie_companies'],[],"[""mc.note LIKE '%(200%)%'"", ""(mc.note LIKE '%(USA)%'        OR mc.note LIKE '%(worldwide)%')""]",198519,95790.0,0.0007429122924804688,0.08162879943847656
19b,SELECT * FROM movie_info mi WHERE mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%2007%'        OR mi.info LIKE 'USA:%2008%'),['movie_info'],[],"['mi.info IS NOT NULL', ""(mi.info LIKE 'Japan:%2007%'        OR mi.info LIKE 'USA:%2008%')""]",69478,1532.0,0.002135038375854492,0.4290330410003662
19b,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%Angel%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%Angel%'""]",5409,9582.0,0.0008890628814697266,0.11568498611450195
19b,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.001355886459350586,0.0013282299041748047
19b,SELECT * FROM title t WHERE t.production_year BETWEEN 2007  AND  2008 AND t.title LIKE '%Kung%Fu%Panda%',['title'],[],"['t.production_year BETWEEN 2007  AND  2008', ""t.title LIKE '%Kung%Fu%Panda%'""]",7,22.0,0.0014390945434570312,0.05617189407348633
19c,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.0013279914855957031,0.7534708976745605
19c,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0014417171478271484,0.014014005661010742
19c,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.0010030269622802734,0.0008299350738525391
19c,SELECT * FROM movie_info mi WHERE mi.info IS NOT NULL AND (mi.info LIKE 'Japan:%200%'        OR mi.info LIKE 'USA:%200%'),['movie_info'],[],"['mi.info IS NOT NULL', ""(mi.info LIKE 'Japan:%200%'        OR mi.info LIKE 'USA:%200%')""]",451104,767115.0,0.0008699893951416016,0.43089890480041504
19c,SELECT * FROM name n WHERE n.gender ='f' AND n.name LIKE '%An%',['name'],[],"[""n.gender ='f'"", ""n.name LIKE '%An%'""]",50011,28746.0,0.0016388893127441406,0.11788010597229004
19c,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0011510848999023438,0.0008018016815185547
19c,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0009589195251464844,0.0639190673828125
19d,"SELECT * FROM cast_info ci WHERE ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')",['cast_info'],[],"[""ci.note IN ('(voice)',                   '(voice: Japanese version)',                   '(voice) (uncredited)',                   '(voice: English version)')""]",867477,849005.0,0.0012211799621582031,0.7541723251342773
19d,SELECT * FROM company_name cn WHERE cn.country_code ='[us]',['company_name'],[],"[""cn.country_code ='[us]'""]",84843,85750.0,0.0014030933380126953,0.013705015182495117
19d,SELECT * FROM info_type it WHERE it.info = 'release dates',['info_type'],[],"[""it.info = 'release dates'""]",1,1.0,0.001149892807006836,0.0008840560913085938
19d,SELECT * FROM name n WHERE n.gender ='f',['name'],[],"[""n.gender ='f'""]",961555,948624.0,0.0012390613555908203,0.09210705757141113
19d,SELECT * FROM role_type rt WHERE rt.role ='actress',['role_type'],[],"[""rt.role ='actress'""]",1,4.0,0.0012507438659667969,0.0009760856628417969
19d,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0009768009185791016,0.07026481628417969
1a,SELECT * FROM company_type ct WHERE ct.kind = 'production companies',['company_type'],[],"[""ct.kind = 'production companies'""]",1,4.0,0.0008540153503417969,0.0005979537963867188
1a,SELECT * FROM info_type it WHERE it.info = 'top 250 rank',['info_type'],[],"[""it.info = 'top 250 rank'""]",1,1.0,0.0006718635559082031,0.0005509853363037109
1a,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%' AND (mc.note LIKE '%(co-production)%'        OR mc.note LIKE '%(presents)%'),['movie_companies'],[],"[""mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'"", ""(mc.note LIKE '%(co-production)%'        OR mc.note LIKE '%(presents)%')""]",28889,13072.0,0.0007488727569580078,0.12263703346252441
1b,SELECT * FROM company_type ct WHERE ct.kind = 'production companies',['company_type'],[],"[""ct.kind = 'production companies'""]",1,4.0,0.0010478496551513672,0.0006892681121826172
1b,SELECT * FROM info_type it WHERE it.info = 'bottom 10 rank',['info_type'],[],"[""it.info = 'bottom 10 rank'""]",1,1.0,0.0007801055908203125,0.0007822513580322266
1b,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'""]",1337088,1331781.0,0.0008037090301513672,0.0791940689086914
1b,SELECT * FROM title t WHERE t.production_year BETWEEN 2005  AND  2010,['title'],[],['t.production_year BETWEEN 2005  AND  2010'],716259,716265.0,0.0008399486541748047,0.06345081329345703
1c,SELECT * FROM company_type ct WHERE ct.kind = 'production companies',['company_type'],[],"[""ct.kind = 'production companies'""]",1,4.0,0.0010209083557128906,0.0007359981536865234
1c,SELECT * FROM info_type it WHERE it.info = 'top 250 rank',['info_type'],[],"[""it.info = 'top 250 rank'""]",1,1.0,0.0006897449493408203,0.0007219314575195312
1c,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%' AND (mc.note LIKE '%(co-production)%'),['movie_companies'],[],"[""mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'"", ""(mc.note LIKE '%(co-production)%')""]",17816,8393.0,0.0009148120880126953,0.09089422225952148
1c,SELECT * FROM title t WHERE t.production_year >2010,['title'],[],['t.production_year >2010'],391666,395793.0,0.0015277862548828125,0.05564713478088379
1d,SELECT * FROM company_type ct WHERE ct.kind = 'production companies',['company_type'],[],"[""ct.kind = 'production companies'""]",1,4.0,0.0008330345153808594,0.0006718635559082031
1d,SELECT * FROM info_type it WHERE it.info = 'bottom 10 rank',['info_type'],[],"[""it.info = 'bottom 10 rank'""]",1,1.0,0.0005381107330322266,0.00047016143798828125
1d,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'""]",1337088,1331781.0,0.0005331039428710938,0.08129000663757324
1d,SELECT * FROM title t WHERE t.production_year >2000,['title'],[],['t.production_year >2000'],1381453,1385035.0,0.0008270740509033203,0.06770110130310059
20a,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.0014629364013671875,0.0008838176727294922
20a,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind LIKE '%complete%',['comp_cast_type'],[],"[""cct2.kind LIKE '%complete%'""]",2,1.0,0.0005712509155273438,0.0006761550903320312
20a,SELECT * FROM char_name chn WHERE chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%'        OR chn.name LIKE '%Iron%Man%'),['char_name'],[],"[""chn.name NOT LIKE '%Sherlock%'"", ""(chn.name LIKE '%Tony%Stark%'        OR chn.name LIKE '%Iron%Man%')""]",30,628.0,0.001146078109741211,0.4969348907470703
20a,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')",['keyword'],[],"[""k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')""]",8,8.0,0.0018532276153564453,0.0156707763671875
20a,SELECT * FROM kind_type kt WHERE kt.kind = 'movie',['kind_type'],[],"[""kt.kind = 'movie'""]",1,5.0,0.0011949539184570312,0.0009350776672363281
20a,SELECT * FROM title t WHERE t.production_year > 1950,['title'],[],['t.production_year > 1950'],2287271,2286666.0,0.0009679794311523438,0.07038021087646484
20b,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.0010590553283691406,0.0006930828094482422
20b,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind LIKE '%complete%',['comp_cast_type'],[],"[""cct2.kind LIKE '%complete%'""]",2,1.0,0.0006699562072753906,0.0005362033843994141
20b,SELECT * FROM char_name chn WHERE chn.name NOT LIKE '%Sherlock%' AND (chn.name LIKE '%Tony%Stark%'        OR chn.name LIKE '%Iron%Man%'),['char_name'],[],"[""chn.name NOT LIKE '%Sherlock%'"", ""(chn.name LIKE '%Tony%Stark%'        OR chn.name LIKE '%Iron%Man%')""]",30,628.0,0.0006029605865478516,0.19907593727111816
20b,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')",['keyword'],[],"[""k.keyword IN ('superhero',                     'sequel',                     'second-part',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence')""]",8,8.0,0.0013370513916015625,0.015900850296020508
20b,SELECT * FROM kind_type kt WHERE kt.kind = 'movie',['kind_type'],[],"[""kt.kind = 'movie'""]",1,5.0,0.0007669925689697266,0.00045299530029296875
20b,SELECT * FROM name n WHERE n.name LIKE '%Downey%Robert%',['name'],[],"[""n.name LIKE '%Downey%Robert%'""]",2,417.0,0.000518798828125,0.11146116256713867
20b,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.0008008480072021484,0.0654761791229248
20c,SELECT * FROM comp_cast_type cct1 WHERE cct1.kind = 'cast',['comp_cast_type'],[],"[""cct1.kind = 'cast'""]",1,4.0,0.0010821819305419922,0.0007951259613037109
20c,SELECT * FROM comp_cast_type cct2 WHERE cct2.kind LIKE '%complete%',['comp_cast_type'],[],"[""cct2.kind LIKE '%complete%'""]",2,1.0,0.0007300376892089844,0.0006299018859863281
20c,SELECT * FROM char_name chn WHERE chn.name IS NOT NULL AND (chn.name LIKE '%man%'        OR chn.name LIKE '%Man%'),['char_name'],[],"['chn.name IS NOT NULL', ""(chn.name LIKE '%man%'        OR chn.name LIKE '%Man%')""]",180152,249913.0,0.0007810592651367188,0.12788772583007812
20c,"SELECT * FROM keyword k WHERE k.keyword IN ('superhero',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence',                     'magnet',                     'web',                     'claw',                     'laser')",['keyword'],[],"[""k.keyword IN ('superhero',                     'marvel-comics',                     'based-on-comic',                     'tv-special',                     'fight',                     'violence',                     'magnet',                     'web',                     'claw',                     'laser')""]",10,10.0,0.00148773193359375,0.008981943130493164
20c,SELECT * FROM kind_type kt WHERE kt.kind = 'movie',['kind_type'],[],"[""kt.kind = 'movie'""]",1,5.0,0.0010929107666015625,0.0008358955383300781
20c,SELECT * FROM title t WHERE t.production_year > 2000,['title'],[],['t.production_year > 2000'],1381453,1385035.0,0.000576019287109375,0.06547403335571289
21a,SELECT * FROM company_name cn WHERE cn.country_code !='[pl]' AND (cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%'),['company_name'],[],"[""cn.country_code !='[pl]'"", ""(cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%')""]",48302,38222.0,0.0008189678192138672,0.020722150802612305
21a,SELECT * FROM company_type ct WHERE ct.kind ='production companies',['company_type'],[],"[""ct.kind ='production companies'""]",1,4.0,0.0037250518798828125,0.0008730888366699219
21a,SELECT * FROM keyword k WHERE k.keyword ='sequel',['keyword'],[],"[""k.keyword ='sequel'""]",1,1.0,0.0008158683776855469,0.0052301883697509766
21a,SELECT * FROM link_type lt WHERE lt.link LIKE '%follow%',['link_type'],[],"[""lt.link LIKE '%follow%'""]",2,1.0,0.0005340576171875,0.0004961490631103516
21a,SELECT * FROM movie_companies mc WHERE mc.note IS NULL,['movie_companies'],[],['mc.note IS NULL'],1271989,1277256.0,0.0004630088806152344,0.05420184135437012
21a,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German')""]",153897,147269.0,0.0011310577392578125,0.6947410106658936
21a,SELECT * FROM title t WHERE t.production_year BETWEEN 1950  AND  2000,['title'],[],['t.production_year BETWEEN 1950  AND  2000'],910581,908212.0,0.0012631416320800781,0.06601405143737793
21b,SELECT * FROM company_name cn WHERE cn.country_code !='[pl]' AND (cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%'),['company_name'],[],"[""cn.country_code !='[pl]'"", ""(cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%')""]",48302,38222.0,0.0010349750518798828,0.02083897590637207
21b,SELECT * FROM company_type ct WHERE ct.kind ='production companies',['company_type'],[],"[""ct.kind ='production companies'""]",1,4.0,0.0013692378997802734,0.0011327266693115234
21b,SELECT * FROM keyword k WHERE k.keyword ='sequel',['keyword'],[],"[""k.keyword ='sequel'""]",1,1.0,0.0010619163513183594,0.005240917205810547
21b,SELECT * FROM link_type lt WHERE lt.link LIKE '%follow%',['link_type'],[],"[""lt.link LIKE '%follow%'""]",2,1.0,0.001239776611328125,0.0009229183197021484
21b,SELECT * FROM movie_companies mc WHERE mc.note IS NULL,['movie_companies'],[],['mc.note IS NULL'],1271989,1277256.0,0.0009119510650634766,0.05250811576843262
21b,"SELECT * FROM movie_info mi WHERE mi.info IN ('Germany',                   'German')",['movie_info'],[],"[""mi.info IN ('Germany',                   'German')""]",116559,119465.0,0.0016303062438964844,0.41350793838500977
21b,SELECT * FROM title t WHERE t.production_year BETWEEN 2000  AND  2010,['title'],[],['t.production_year BETWEEN 2000  AND  2010'],1042800,1042183.0,0.0010139942169189453,0.0664980411529541
21c,SELECT * FROM company_name cn WHERE cn.country_code !='[pl]' AND (cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%'),['company_name'],[],"[""cn.country_code !='[pl]'"", ""(cn.name LIKE '%Film%'        OR cn.name LIKE '%Warner%')""]",48302,38222.0,0.0008671283721923828,0.020772218704223633
21c,SELECT * FROM company_type ct WHERE ct.kind ='production companies',['company_type'],[],"[""ct.kind ='production companies'""]",1,4.0,0.0011739730834960938,0.000782012939453125
21c,SELECT * FROM keyword k WHERE k.keyword ='sequel',['keyword'],[],"[""k.keyword ='sequel'""]",1,1.0,0.0007631778717041016,0.0051991939544677734
21c,SELECT * FROM link_type lt WHERE lt.link LIKE '%follow%',['link_type'],[],"[""lt.link LIKE '%follow%'""]",2,1.0,0.0009739398956298828,0.0008158683776855469
21c,SELECT * FROM movie_companies mc WHERE mc.note IS NULL,['movie_companies'],[],['mc.note IS NULL'],1271989,1277256.0,0.0009849071502685547,0.0524449348449707
21c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'English')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Denish',                   'Norwegian',                   'German',                   'English')""]",936223,947340.0,0.0018761157989501953,0.48975110054016113
21c,SELECT * FROM title t WHERE t.production_year BETWEEN 1950  AND  2010,['title'],[],['t.production_year BETWEEN 1950  AND  2010'],1900368,1897454.0,0.0014700889587402344,0.07483792304992676
22a,SELECT * FROM company_name cn WHERE cn.country_code != '[us]',['company_name'],[],"[""cn.country_code != '[us]'""]",126230,125481.0,0.0009520053863525391,0.014076948165893555
22a,SELECT * FROM info_type it1 WHERE it1.info = 'countries',['info_type'],[],"[""it1.info = 'countries'""]",1,1.0,0.0012769699096679688,0.0009253025054931641
22a,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0009720325469970703,0.0010077953338623047
22a,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')",['keyword'],[],"[""k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')""]",3,4.0,0.0009169578552246094,0.009415864944458008
22a,"SELECT * FROM kind_type kt WHERE kt.kind IN ('movie',                   'episode')",['kind_type'],[],"[""kt.kind IN ('movie',                   'episode')""]",2,10.0,0.0009551048278808594,0.0008969306945800781
22a,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(USA)%'"", ""mc.note LIKE '%(200%)%'""]",303271,145861.0,0.0011451244354248047,0.08440494537353516
22a,"SELECT * FROM movie_info mi WHERE mi.info IN ('Germany',                   'German',                   'USA',                   'American')",['movie_info'],[],"[""mi.info IN ('Germany',                   'German',                   'USA',                   'American')""]",669336,664135.0,0.0009379386901855469,0.4953310489654541
22a,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info < '7.0',['movie_info_idx'],[],"[""mi_idx.info < '7.0'""]",1171904,1175556.0,0.0013408660888671875,0.054708003997802734
22a,SELECT * FROM title t WHERE t.production_year > 2008,['title'],[],['t.production_year > 2008'],662065,666585.0,0.0017251968383789062,0.05958127975463867
22b,SELECT * FROM company_name cn WHERE cn.country_code != '[us]',['company_name'],[],"[""cn.country_code != '[us]'""]",126230,125481.0,0.0010428428649902344,0.014028787612915039
22b,SELECT * FROM info_type it1 WHERE it1.info = 'countries',['info_type'],[],"[""it1.info = 'countries'""]",1,1.0,0.00119781494140625,0.0008800029754638672
22b,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0009860992431640625,0.0009291172027587891
22b,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')",['keyword'],[],"[""k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')""]",3,4.0,0.0009222030639648438,0.009477853775024414
22b,"SELECT * FROM kind_type kt WHERE kt.kind IN ('movie',                   'episode')",['kind_type'],[],"[""kt.kind IN ('movie',                   'episode')""]",2,10.0,0.0007219314575195312,0.000598907470703125
22b,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(USA)%'"", ""mc.note LIKE '%(200%)%'""]",303271,145861.0,0.0005650520324707031,0.08039712905883789
22b,"SELECT * FROM movie_info mi WHERE mi.info IN ('Germany',                   'German',                   'USA',                   'American')",['movie_info'],[],"[""mi.info IN ('Germany',                   'German',                   'USA',                   'American')""]",669336,664135.0,0.001444101333618164,0.5088760852813721
22b,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info < '7.0',['movie_info_idx'],[],"[""mi_idx.info < '7.0'""]",1171904,1175556.0,0.0015151500701904297,0.05568504333496094
22b,SELECT * FROM title t WHERE t.production_year > 2009,['title'],[],['t.production_year > 2009'],533369,533380.0,0.0015430450439453125,0.057659149169921875
22c,SELECT * FROM company_name cn WHERE cn.country_code != '[us]',['company_name'],[],"[""cn.country_code != '[us]'""]",126230,125481.0,0.00080108642578125,0.013864994049072266
22c,SELECT * FROM info_type it1 WHERE it1.info = 'countries',['info_type'],[],"[""it1.info = 'countries'""]",1,1.0,0.0012049674987792969,0.000926971435546875
22c,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0008592605590820312,0.0008778572082519531
22c,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')",['keyword'],[],"[""k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')""]",3,4.0,0.0009148120880126953,0.009662866592407227
22c,"SELECT * FROM kind_type kt WHERE kt.kind IN ('movie',                   'episode')",['kind_type'],[],"[""kt.kind IN ('movie',                   'episode')""]",2,10.0,0.0012028217315673828,0.0008158683776855469
22c,SELECT * FROM movie_companies mc WHERE mc.note NOT LIKE '%(USA)%' AND mc.note LIKE '%(200%)%',['movie_companies'],[],"[""mc.note NOT LIKE '%(USA)%'"", ""mc.note LIKE '%(200%)%'""]",303271,145861.0,0.0009398460388183594,0.08124279975891113
22c,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Danish',                   'Norwegian',                   'German',                   'USA',                   'American')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Danish',                   'Norwegian',                   'German',                   'USA',                   'American')""]",716210,691938.0,0.0010039806365966797,0.48809194564819336
22c,SELECT * FROM movie_info_idx mi_idx WHERE mi_idx.info < '8.5',['movie_info_idx'],[],"[""mi_idx.info < '8.5'""]",1342886,1344558.0,0.000823974609375,0.05867886543273926
22c,SELECT * FROM title t WHERE t.production_year > 2005,['title'],[],['t.production_year > 2005'],1012920,1015372.0,0.0013508796691894531,0.06372570991516113
22d,SELECT * FROM company_name cn WHERE cn.country_code != '[us]',['company_name'],[],"[""cn.country_code != '[us]'""]",126230,125481.0,0.0009222030639648438,0.013720273971557617
22d,SELECT * FROM info_type it1 WHERE it1.info = 'countries',['info_type'],[],"[""it1.info = 'countries'""]",1,1.0,0.0014221668243408203,0.0009648799896240234
22d,SELECT * FROM info_type it2 WHERE it2.info = 'rating',['info_type'],[],"[""it2.info = 'rating'""]",1,1.0,0.0009179115295410156,0.0008580684661865234
22d,"SELECT * FROM keyword k WHERE k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')",['keyword'],[],"[""k.keyword IN ('murder',                     'murder-in-title',                     'blood',                     'violence')""]",3,4.0,0.0010406970977783203,0.009834051132202148
22d,"SELECT * FROM kind_type kt WHERE kt.kind IN ('movie',                   'episode')",['kind_type'],[],"[""kt.kind IN ('movie',                   'episode')""]",2,10.0,0.0010759830474853516,0.0008819103240966797
22d,"SELECT * FROM movie_info mi WHERE mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Danish',                   'Norwegian',                   'German',                   'USA',                   'American')",['movie_info'],[],"[""mi.info IN ('Sweden',                   'Norway',                   'Germany',                   'Denmark',                   'Swedish',                   'Danish',                   'Norwegian',                   'German',                   'USA',                   'American')""]",716210,691938.0,0.0013132095336914062,0.49193596839904785
